"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mafb.W.Ppard:Nr2c2_-4|-|+",507.8125,-0.426493550657333,0.330230893171138,-1.29150106630487,0.196529985599669,0.999999953144169
"Lmo2.W.Rbpj_-2|-|+",914.8125,0.196158841854384,0.504817105101504,0.38857407934888,0.697591244487054,0.999999953144169
"Lmo2.W.Rbpj_-2|+|-",495.175,-0.19078648553777,1.23120376324494,-0.154959309931718,0.876853395719436,0.999999953144169
"Lmo2.W.NF1-halfsite(CTF)-LNCaP-NF1-ChIP-Seq(Unpublished)-Homer_-4|+|+",1160.375,0.251446738909123,0.76004048273974,0.330833349827269,0.740770368509315,0.999999953144169
"Lmo2.W.Irf4:Irf1_-1|-|+",872.3375,0.0708499068140802,0.431568467327692,0.1641684047326,0.869598572985028,0.999999953144169
"Lmo2.W.Hic1_-4|-|+",600.275,0.165890366949686,0.199467782000668,0.831664970080884,0.405598078523364,0.999999953144169
"Lmo2.W.Hic1_-4|+|-",345.5,-0.00797611838547295,0.228339919993179,-0.0349308976972192,0.972134842841327,0.999999953144169
"Lmo2.W.E2f6:E2f4_-4|+|-",640.0875,0.13025141695216,0.54032935909344,0.24105929977726,0.809509156749181,0.999999953144169
"Lmo2.W.Cxxc1_-2|-|+",766.89375,0.00316196135525871,0.259793729882373,0.0121710456857075,0.990289150310879,0.999999953144169
"Lef1:Tcf7l2.W.Ppard:Nr2c2_-4|-|+",1212.625,0.0488701468733144,0.44541050360531,0.109719340872616,0.912631961224739,0.999999953144169
"Lef1:Tcf7l2.W.Bptf_-5|-|+",2433.5625,-0.106591352512399,0.25607572840509,-0.416249338335498,0.67722755989991,0.999999953144169
"Klf7.W.Irf4:Irf1_0|-|-",1334.1125,0.76215674272464,0.985657676859127,0.773246899626765,0.439376274901355,0.999999953144169
"Klf7.W.Hic1_-3|-|+",2107.675,0.171389937596941,0.363944432378915,0.470923367275203,0.637695460436988,0.999999953144169
"Jun.W.Smad4_-3|+|+",1412.73125,-0.228682153452495,0.361544572404164,-0.63251441428598,0.527050792595756,0.999999953144169
"Jun.W.Pax7(Paired,Homeobox),longest-Myoblast-Pax7-ChIP-Seq(GSE25064)-Homer_-4|+|-",1006.69375,-0.111627100046094,0.263705170045244,-0.423302660417852,0.672074453495786,0.999999953144169
"Jun.W.Pax7(Paired,Homeobox),longest-Myoblast-Pax7-ChIP-Seq(GSE25064)-Homer_-4|+|+",1005.15625,0.0449090923570546,0.355971575617583,0.126159208861384,0.899605899922434,0.999999953144169
"Jun.W.Maff:Mafk_-4|+|-",603.1375,0.595647881513279,0.339211172384967,1.75597954903822,0.0790919006101677,0.999999953144169
"Jun.W.Mafb_-5|+|+",438.275,-0.10208427876216,0.597220244624705,-0.170932381614609,0.86427693450624,0.999999953144169
"Jun.W.Cxxc1_-4|+|+",1181.53125,0.0672858516930786,0.307851785522888,0.218565734737556,0.826988347138553,0.999999953144169
"Irf4:Irf1.W.Ybx1_-2|-|+",873.06875,-0.0814506134821157,0.455198304410053,-0.178934351672679,0.857989249318805,0.999999953144169
"Irf4:Irf1.W.Tbx21_-3|+|+",1540.125,-0.493190622024105,0.963988456914078,-0.511614655224096,0.608920726692487,0.999999953144169
"Irf4:Irf1.W.Rxra_-2|-|+",512.93125,-0.0254755934896812,0.719970489920797,-0.0353842190010923,0.971773368245068,0.999999953144169
"Irf4:Irf1.W.Runx1_-1|-|+",896.59375,-0.381634556679862,0.294855498808358,-1.29431046130127,0.195558204428512,0.999999953144169
"Irf4:Irf1.W.Runx1_-1|+|+",1275.86875,0.132274989643399,0.192619074280048,0.686718021762917,0.492260438048622,0.999999953144169
"Irf4:Irf1.W.Cxxc1_-1|+|+",1708.29375,0.00263458930017212,0.218860966016545,0.0120377303825523,0.990395512740711,0.999999953144169
"Irf4:Irf1.W.Creb3_-1|+|+",2118.1125,0.122229632522156,0.806039519982912,0.151642232783756,0.879469121631607,0.999999953144169
"Irf4:Irf1.W.Atf5_-3|+|+",169.775,-0.0892790740806985,0.486528687483246,-0.183502178550927,0.854404009562119,0.999999953144169
"Hsf1.W.Nfatc2_-5|+|+",1072.54375,-0.0710067838261745,0.665660246166641,-0.106671209877837,0.915049823446065,0.999999953144169
"Hnf1b.W.Ybx1_-3|-|+",619.975,0.046647769188111,0.363708049651883,0.128256081306859,0.897946320023254,0.999999953144169
"Hnf1b.W.Tbx21_-4|+|+",2053.4,-0.214577779803927,0.17068681859184,-1.25714323797341,0.208701772795786,0.999999953144169
"Hnf1b.W.Nfic_-1|+|-",861.16875,-0.112686905821207,0.918956970666728,-0.122624790298341,0.90240422277334,0.999999953144169
"Hnf1b.W.Lhx2(Homeobox)-HFSC-Lhx2-ChIP-Seq(GSE48068)-Homer_-4|-|+",1371.10625,0.105718805777906,0.169511681183945,0.623666788268034,0.532846438602583,0.999999953144169
"Hnf1b.W.Lhx2(Homeobox)-HFSC-Lhx2-ChIP-Seq(GSE48068)-Homer_-4|+|-",952.4,0.172884847858097,0.426166933354371,0.405674007829083,0.684982142750094,0.999999953144169
"Hnf1b.W.Arid3a_-2|-|-",841.45,-0.091151509917045,0.405359512134171,-0.224865846707637,0.822083639261018,0.999999953144169
"Hmbox1.W.Lmo2_-2|-|+",1354.9625,-0.0171860331759398,0.182383872212757,-0.0942300049200168,0.924926450330902,0.999999953144169
"Hmbox1.W.Lhx2(Homeobox)-HFSC-Lhx2-ChIP-Seq(GSE48068)-Homer_-4|-|-",1045.89375,0.00808296009679197,0.397932505087929,0.020312389647601,0.983794172317141,0.999999953144169
"Hmbox1.W.Lhx2(Homeobox)-HFSC-Lhx2-ChIP-Seq(GSE48068)-Homer_-4|+|+",1402.2125,-0.114626899929752,0.221538615824663,-0.51741272961854,0.604868075391901,0.999999953144169
"Hif1a.W.Rxra_-2|-|-",1073.20625,0.143403263766655,0.180083923243211,0.796313525294442,0.425849826128856,0.999999953144169
"Hif1a.W.Rara_-1|+|-",1204.44375,0.443267952439093,0.261078411368265,1.69783457052617,0.0895389891139266,0.999999953144169
"Hif1a.W.Ppard:Nr2c2_-2|-|+",521.9125,-0.395564890404504,0.426536018493338,-0.927389184626814,0.35372450400215,0.999999953144169
"Hif1a.W.Hic1_-3|-|-",690.2875,0.165913294373208,0.315911668048909,0.525188877631203,0.59945189604072,0.999999953144169
"Hif1a.W.Esrra_-2|-|+",1267.41875,0.170448029309558,0.667945466583458,0.255182552823361,0.798582105921491,0.999999953144169
"Hes1.W.Rbpj_-4|-|+",1421.6625,-0.103582517895467,0.329629705791627,-0.314239026627492,0.75333950383865,0.999999953144169
"Hes1.W.Nfic_-3|-|+",491.91875,-0.280939696136745,0.823014333126935,-0.341354560702912,0.732836678218889,0.999999953144169
"Hes1.W.Creb3_-4|-|+",609.2,0.118516719176365,0.355919335790813,0.332987582461722,0.739143656556643,0.999999953144169
"Grhl1.W.Cxxc1_-4|-|+",1083.81875,0.176960104874708,0.276311616968813,0.640436717123918,0.521888718554664,0.999999953144169
"Gabpa:Elk1:Elk3.W.Zeb1_-3|-|+",905.79375,0.172404922774202,0.317724307302173,0.542624277752334,0.587388519821684,0.999999953144169
"Gabpa:Elk1:Elk3.W.Zeb1_-3|+|+",1814.44375,0.0717676805428187,0.434365081763025,0.165224332148257,0.868767414176438,0.999999953144169
"Gabpa:Elk1:Elk3.W.Ebf1_-3|+|+",1024.18125,0.0143072594035378,0.249803475672591,0.0572740605991,0.954326883068896,0.999999953144169
"Foxp1.W.Sox4_-5|-|+",703.00625,-0.0460122792159703,0.789062409983784,-0.0583125981339244,0.953499632731978,0.999999953144169
"Foxp1.W.Creb3_-4|+|-",1862.075,-0.0137266521409626,0.646433779175377,-0.0212344289286259,0.983058650155135,0.999999953144169
"Foxj1.W.Ybx1_-4|+|-",538.38125,0.0228859433047436,0.410048692981482,0.0558127454043053,0.955490981407445,0.999999953144169
"Foxj1.W.Nfic_-2|+|+",644.4625,-0.209662042978944,0.36804644911002,-0.569661909484337,0.568907029612841,0.999999953144169
"Ets2.W.Tcf12_-3|+|-",1141.20625,0.033401862154564,0.212972718549023,0.156836342148093,0.875373830373809,0.999999953144169
"Ets2.W.Smad4_0|+|+",1101.9625,-0.114761751058325,0.691012886771927,-0.166077584449163,0.868095894188058,0.999999953144169
"Ets2.W.Smad2_-4|+|-",1587.36875,-0.0422701452564539,0.450319530583325,-0.0938670041730124,0.925214804931094,0.999999953144169
"Ets2.W.Runx1_-1|-|-",1296.2,-0.101083145030142,0.364264512188623,-0.277499294188172,0.781396747703118,0.999999953144169
"Ets2.W.Runx1_-1|-|+",886.7875,-0.217709360159642,0.351686289340417,-0.619044207176667,0.535887236661538,0.999999953144169
"Ets2.W.Pou2f1:Pou2f2_-3|-|-",1242.76875,-0.376247987052517,0.609486914900235,-0.617319220239705,0.537024191771483,0.999999953144169
"Ets2.W.Nr3c1_-1|-|+",1200.95,-0.109711897787757,0.255342237665783,-0.429666077930116,0.667438562622665,0.999999953144169
"Ets2.W.Maff:Mafk_-1|-|-",1657.73125,-0.15547416764636,0.360300950338865,-0.431511955492029,0.666096161505728,0.999999953144169
"Ets2.W.Hmbox1_-1|-|-",1733.875,-0.0696930393623461,0.192639453719304,-0.361779677095099,0.717516680231877,0.999999953144169
"Ets2.W.Atf5_-3|-|+",1269.15,0.0251199295588539,0.399555914383746,0.0628696226349136,0.949870324600353,0.999999953144169
"Esrra.W.Pax7(Paired,Homeobox),longest-Myoblast-Pax7-ChIP-Seq(GSE25064)-Homer_-3|+|-",1095.125,0.00743378161360316,0.636062615267384,0.0116871852474433,0.990675187612124,0.999999953144169
"Esrra.W.Maff:Mafk_-3|+|-",339.55625,0.0699939932349372,0.303679047106188,0.230486738884103,0.817713566961088,0.999999953144169
"Esrra.W.Mafb_-4|+|+",165.4,-0.0312047269724008,0.446239810551181,-0.0699281557462517,0.944250842933067,0.999999953144169
"Ebf1.W.Ybx1_-2|+|-",741.01875,0.256630940086163,0.402363191131264,0.637809187676019,0.523597898060702,0.999999953144169
"Ebf1.W.Runx1_-1|+|-",1241.3125,-0.0323763487614619,0.189247656755582,-0.171079258345992,0.864161444866788,0.999999953144169
"Ebf1.W.Ppard:Nr2c2_-2|-|+",1863.51875,0.465935348622422,0.376835976863603,1.2364407254859,0.216294785894452,0.999999953144169
"Ebf1.W.Ppard:Nr2c2_-2|+|+",988.4,0.0246865398678506,0.313200188492299,0.0788203225122184,0.937175539308197,0.999999953144169
"Ebf1.W.Nr3c1_-1|-|-",1031.99375,0.175008577606291,0.281198413813873,0.62236687338546,0.53370065767408,0.999999953144169
"Ebf1.W.Cxxc1_-1|+|-",1274.5875,0.444574045312719,0.286822980183823,1.54999451239156,0.12114283313453,0.999999953144169
"Ebf1.W.Cxxc1_-1|+|+",775.08125,-0.19162502270325,0.357883781714003,-0.535439247303987,0.592346157030771,0.999999953144169
"Ebf1.W.CRX(Homeobox)-Retina-Crx-ChIP-Seq(GSE20012)-Homer_-3|+|+",1002.20625,0.196603750712987,0.322307540937157,0.609988057187036,0.541869718864782,0.999999953144169
"Ebf1.W.Arid3a_-1|-|+",751.54375,0.275269853370375,0.617247331188576,0.445963618571365,0.655623526162976,0.999999953144169
"E2f6:E2f4.W.Zfp384_-4|-|+",519.0375,-0.0834913426836336,0.943886849105333,-0.088454821425652,0.929515190809353,0.999999953144169
"E2f6:E2f4.W.Ybx1_-5|-|-",1955.33125,0.0492565453504153,0.454945375882143,0.10826914166323,0.913782200080226,0.999999953144169
"E2f6:E2f4.W.Smad4_-3|-|-",1172.28125,-0.111095630857862,0.35715133475977,-0.311060382659882,0.755754718160263,0.999999953144169
"E2f6:E2f4.W.Nfatc2_-4|-|-",1310.3875,-0.181792715022603,0.264223907917434,-0.688025230023509,0.491436893391044,0.999999953144169
"E2f6:E2f4.W.Creb3_-4|+|-",1309.63125,0.262545035842584,1.15028890537781,0.228242691566561,0.819457574129773,0.999999953144169
"Cxxc1.W.Tfe3_-5|+|-",480.31875,-0.556655445110617,0.900283945751221,-0.618310975928965,0.536370368119199,0.999999953144169
"Cxxc1.W.Nfatc2_-2|-|-",1743.8375,-0.100497987998895,0.221134317536897,-0.454465815701025,0.649493590735341,0.999999953144169
"Cxxc1.W.NF1-halfsite(CTF)-LNCaP-NF1-ChIP-Seq(Unpublished)-Homer_-4|-|+",1105.75625,-0.206374088563307,0.826430495014586,-0.249717417022063,0.80280588800643,0.999999953144169
"Cux1.W.Nfic_-1|-|-",1933.9,0.0693114784464972,0.40094412363617,0.172870667907313,0.862753088118489,0.999999953144169
"Cux1.W.Nfic_-1|+|+",1401.18125,-0.0583195617746942,0.232786507814175,-0.250528101144283,0.802178975861611,0.999999953144169
"Cux1.W.Ebf1_-1|-|-",562.11875,0.0949822437275105,0.65350506025871,0.145342782334247,0.884440237905634,0.999999953144169
"Cux1.W.Ebf1_-1|+|+",335.25625,-0.121154532313737,0.212595816947375,-0.569882013923758,0.568757724677556,0.999999953144169
"Cux1.W.Arid3a_-2|+|+",1024.53125,0.137887791555496,0.51247876951719,0.269060495297007,0.787883129937091,0.999999953144169
"Creb3.W.Pax7(Paired,Homeobox),longest-Myoblast-Pax7-ChIP-Seq(GSE25064)-Homer_-2|-|-",939.9,-0.142177000581999,0.422428503618046,-0.336570566058567,0.736440647768944,0.999999953144169
"Creb3.W.Pax7(Paired,Homeobox),longest-Myoblast-Pax7-ChIP-Seq(GSE25064)-Homer_-2|-|+",863.88125,0.0995304900905886,0.556172712524783,0.178956082974232,0.857972185648823,0.999999953144169
"Creb1.W.Rxra_-3|+|+",1575.84375,-0.118693280790289,0.345469306794686,-0.343571131952481,0.731168837869005,0.999999953144169
"Creb1.W.Lmo2_-2|+|-",728.475,0.17558523844321,0.885055590731322,0.198388937691613,0.842740771880844,0.999999953144169
"Creb1.W.Hif1a_-1|+|-",889.425,0.218453571030083,0.229632626274402,0.95131765278441,0.341443148434009,0.999999953144169
"Creb1.W.Hes1_-4|+|+",1659.19375,0.266917161191325,0.369047673610944,0.72325929758526,0.469520594148139,0.999999953144169
"Creb1.W.E2f6:E2f4_-4|+|-",986.4875,-0.155592146765601,0.296880100408151,-0.524090858739582,0.600215346275922,0.999999953144169
"Clock:Bhlhe41.W.E2f1_-3|-|-",847.08125,0.00382515457569883,0.409425511043097,0.00934273627931355,0.99254568341105,0.999999953144169
"Cebpb:Cebpd.W.Zfp384_-5|-|+",1285.83125,-0.0401463861171204,0.155770798459363,-0.257727292369203,0.796617381215386,0.999999953144169
"CRX(Homeobox)-Retina-Crx-ChIP-Seq(GSE20012)-Homer.W.Zbtb33-halfSite_-3|-|+",958.1,0.133663168529787,0.281054132277098,0.475578022805958,0.634375035576485,0.999999953144169
"Bptf.W.Nfatc2_-4|-|+",568.525,0.251904813264478,0.459135966886423,0.548649706039676,0.583245867320642,0.999999953144169
"Arntl.W.Tbx21_-5|-|+",1749.34375,-0.153892851199987,0.256256982876004,-0.600541103203623,0.548145676250539,0.999999953144169
"Arntl.W.Rara_-3|+|-",139.36875,0.26710930619304,0.513975385624914,0.519692797872562,0.603277707476041,0.999999953144169
"Arntl.W.Mecp2_-4|-|-",886.8375,-0.195256758670744,0.812194306493398,-0.240406460756606,0.810015170096457,0.999999953144169
"Arntl.W.Klf7_-2|-|+",2502.9875,0.109298280333833,0.158988620127854,0.687459770680057,0.491793043453235,0.999999953144169
"Arntl.W.Creb3_-3|-|-",1643.7625,0.609330403542908,0.89267206987492,0.68259154073039,0.494864980921726,0.999999953144169
"Arntl.W.Creb1_-3|+|-",467.00625,0.156082413125923,0.343444200893222,0.45446221750138,0.649496179998907,0.999999953144169
"Arid3a.W.Ybx1_-3|-|+",1166.01875,-0.139520076160673,0.155892757932809,-0.894974712172372,0.370800606091577,0.999999953144169
"Arid3a.W.VDR(NR),DR3-GM10855-VDR+vitD-ChIP-Seq(GSE22484)-Homer_-4|-|-",1017.85625,0.26955895307257,0.832435589874116,0.323819591991897,0.746074622472671,0.999999953144169
"Arid3a.W.VDR(NR),DR3-GM10855-VDR+vitD-ChIP-Seq(GSE22484)-Homer_-4|+|+",950.1875,-0.0905002425133406,0.432341247123543,-0.209325950543599,0.834193794881656,0.999999953144169
"Arid3a.W.Nfic_-1|-|-",1420.55,-0.0931390296159461,0.340247091651534,-0.273739384997697,0.784284908504201,0.999999953144169
"Arid3a.W.Lhx2(Homeobox)-HFSC-Lhx2-ChIP-Seq(GSE48068)-Homer_-4|-|+",956.99375,0.059171200096188,0.550581775517665,0.107470320899297,0.914415869422812,0.999999953144169
"Arid3a.W.Lhx2(Homeobox)-HFSC-Lhx2-ChIP-Seq(GSE48068)-Homer_-4|+|-",1006.73125,0.11099359183863,0.374388155906383,0.296466621840421,0.766873753730104,0.999999953144169
"Zfp384.W.ZNF143|STAF(Zf)-CUTLL-ZNF143-ChIP-Seq(GSE29600)-Homer_-4|-|+",1504.63125,0.177662176558905,0.267801481611182,0.663409983731349,0.507068013488956,0.999999953144169
"Zfp384.W.Creb3_-1|+|+",1050.76875,0.183265564745258,0.159021263352401,1.15245949429499,0.249132305378961,0.999999953144169
"Zeb1.W.Ybx1_-1|-|+",1127.75,0.0755236817422008,0.187214636432814,0.40340693004152,0.68664888947354,0.999999953144169
"Zeb1.W.VDR(NR),DR3-GM10855-VDR+vitD-ChIP-Seq(GSE22484)-Homer_-2|-|-",974.93125,-0.167563139561175,0.274221133987969,-0.611051151033918,0.541165717578196,0.999999953144169
"Zeb1.W.Rxra_-1|+|+",571.6875,-0.0724049627557458,1.12705508623553,-0.0642426121313958,0.948777047876083,0.999999953144169
"Zeb1.W.Rfx3_-1|+|+",284.89375,0.408026319429295,0.309382016421468,1.31884304119812,0.187221591570016,0.999999953144169
"Zeb1.W.Ppard:Nr2c2_-1|+|-",1675.4625,-0.175131350921664,0.204507031599562,-0.856358578733772,0.391799468661814,0.999999953144169
"Zeb1.W.Nfic_1|+|+",919.2375,0.0534363811011243,0.376400910279285,0.141966662783773,0.887106338172569,0.999999953144169
"Zeb1.W.Nfe2l1_1|-|-",1711.5375,0.224801100255723,0.565677153711805,0.397401766680243,0.69107121291715,0.999999953144169
"Zeb1.W.Nfatc2_0|-|+",1870.7875,0.360324126736782,0.190288159795101,1.89357092487926,0.0582819858048815,0.999999953144169
"Zeb1.W.NF1-halfsite(CTF)-LNCaP-NF1-ChIP-Seq(Unpublished)-Homer_-2|+|-",348.53125,0.26618920361741,0.350122366629489,0.760274775301916,0.447090356514641,0.999999953144169
"Zeb1.W.NF1-halfsite(CTF)-LNCaP-NF1-ChIP-Seq(Unpublished)-Homer_-2|+|+",1481.5,0.116441675863383,0.385828720311205,0.30179628869894,0.762807360228533,0.999999953144169
"Zeb1.W.Mtf1_-3|-|-",1191.9125,-0.0270440490466477,0.571205582583974,-0.0473455615127359,0.96223781593899,0.999999953144169
"Zeb1.W.Lhx2(Homeobox)-HFSC-Lhx2-ChIP-Seq(GSE48068)-Homer_-2|-|+",1392.04375,0.175078193715688,0.40032784745017,0.437337034709983,0.661866940661968,0.999999953144169
"Zeb1.W.Jun_-2|-|-",977.93125,0.0710986411042436,0.824164982179636,0.0862674860514115,0.931253784465559,0.999999953144169
"Zeb1.W.Jun_-2|+|-",813.30625,0.177953960035337,0.438029531505314,0.406260188494114,0.684551434030438,0.999999953144169
"Zeb1.W.Irf4:Irf1_1|-|-",1322.49375,-0.0623612476512078,0.818663092962545,-0.0761744949629248,0.939280273790905,0.999999953144169
"Zeb1.W.Irf4:Irf1_1|-|+",2310.7125,0.223934950953119,0.267313101751435,0.837725309705726,0.402184995356956,0.999999953144169
"Zeb1.W.Bptf_-2|+|+",1696.51875,-0.459121678613666,0.70498278160305,-0.6512523292692,0.514883615497832,0.999999953144169
"Zeb1.W.Arid3a_0|-|-",1250.125,0.109131384111293,0.7374839280319,0.14797798292707,0.882360144008137,0.999999953144169
"Zbtb7b.W.Zfp384_0|-|-",1870.8875,0.0592439467534511,0.263962180759325,0.224441041451572,0.822414138678956,0.999999953144169
"Zbtb7b.W.Smad2_-3|-|+",1116.83125,0.244565539312101,0.491291281664506,0.497801504808934,0.61862395520437,0.999999953144169
"Zbtb7b.W.Pax7(Paired,Homeobox),longest-Myoblast-Pax7-ChIP-Seq(GSE25064)-Homer_0|-|-",784.71875,-0.0544432579006923,1.04421813640193,-0.0521378206361057,0.958418877423752,0.999999953144169
"Zbtb7b.W.Pax7(Paired,Homeobox),longest-Myoblast-Pax7-ChIP-Seq(GSE25064)-Homer_0|-|+",1287.6875,0.332016462273104,0.274429162099492,1.20984395292777,0.226338776971941,0.999999953144169
"Zbtb7b.W.NF1-halfsite(CTF)-LNCaP-NF1-ChIP-Seq(Unpublished)-Homer_-2|+|+",2013.6625,0.152171551085014,0.258526334946545,0.588611412127428,0.556121976625388,0.999999953144169
"Zbtb7b.W.Hic1_-2|-|+",2431.81875,0.21772927279808,0.196044777293545,1.11060991169413,0.266736294541924,0.999999953144169
"Zbtb7a.W.Zfp384_-1|-|-",1248.575,0.135697857490911,0.294296092180702,0.461092964182447,0.644731909367847,0.999999953144169
"Zbtb7a.W.Tfe3_-4|-|+",1269.26875,0.144467216868319,0.45930606663847,0.314533657100664,0.753115757902183,0.999999953144169
"Zbtb7a.W.Smad2_-4|-|+",819.10625,-0.0844248869454093,0.198541989731611,-0.42522434201216,0.670673140859016,0.999999953144169
"Zbtb7a.W.Ppard:Nr2c2_-2|+|-",1520.5125,0.279352794421445,0.299126256163338,0.933895934126573,0.350357576368211,0.999999953144169
"Zbtb7a.W.Nfatc2_-1|-|+",623.81875,-0.0781255563236328,0.410937428893979,-0.190115455128788,0.849218659505196,0.999999953144169
"Zbtb7a.W.Myc_-2|+|-",1101.4125,-0.00945983196471567,0.182349801663267,-0.0518773910277373,0.958626389358793,0.999999953144169
"Zbtb7a.W.Irf4:Irf1_0|-|-",1175.4125,0.451872520252375,0.300571102887292,1.50337978572018,0.132741136221814,0.999999953144169
"Zbtb7a.W.Hivep2_-4|-|-",1019.34375,-0.2729280218855,0.334346568119663,-0.816302746639287,0.414327003871063,0.999999953144169
"Zbtb7a.W.Bptf_-3|+|+",923.3375,0.10750911576304,0.765357887536063,0.140469076642232,0.888289383482727,0.999999953144169
"Yy1.W.Ybx1_-4|+|-",933.5375,-0.246000741677174,0.359985051963931,-0.683363768398422,0.494377008540157,0.999999953144169
"Yy1.W.Smad4_-2|+|-",767.2875,0.214786109774264,0.828195609534638,0.259342246326266,0.795371186252454,0.999999953144169
"Yy1.W.NF1-halfsite(CTF)-LNCaP-NF1-ChIP-Seq(Unpublished)-Homer_-5|-|+",1124.63125,0.134554859682537,0.183186420936926,0.734524202145235,0.462629315286113,0.999999953144169
"Yy1.W.E2f1_-2|-|+",1276.0375,0.269559865532848,0.564805321317989,0.477261554306575,0.633175883961282,0.999999953144169
"Ybx1.W.Zfp384_-2|+|+",1570.9375,-0.223480615094337,0.281318657760828,-0.794403815492168,0.42696038367026,0.999999953144169
"Ybx1.W.ZNF143|STAF(Zf)-CUTLL-ZNF143-ChIP-Seq(GSE29600)-Homer_-5|+|-",1688.60625,-0.0739396024704081,0.4974222550059,-0.148645545562755,0.881833332054001,0.999999953144169
"Ybx1.W.NF1-halfsite(CTF)-LNCaP-NF1-ChIP-Seq(Unpublished)-Homer_-4|-|+",663.875,0.182463004403137,0.238921325199972,0.763694928656617,0.445049063625584,0.999999953144169
"Ybx1.W.Creb3_-2|+|-",837.5375,-0.0994381421227346,0.367550902416804,-0.27054250572883,0.78674292079503,0.999999953144169
"Tfap4.W.Rxra_-2|-|-",263.14375,-0.246320537094785,0.291768104927975,-0.844233941045717,0.398538691691954,0.999999953144169
"Tfap4.W.Rxra_-2|+|+",492.19375,0.0292295704587321,0.297284913047192,0.0983217417901462,0.921676814373812,0.999999953144169
"Tfap4.W.Nfatc2_-1|-|+",194.425,0.391173081267703,0.341765759930952,1.14456486614321,0.252389453194763,0.999999953144169
"Tfap4.W.Mafb_-2|-|+",123.63125,-0.514754211223837,0.375333290718606,-1.37145897780157,0.170231923040232,0.999999953144169
"Tfap4.W.Jun_-3|-|+",150.1125,-0.281246376380572,0.391082436915075,-0.719148572866353,0.472049382042993,0.999999953144169
"Tfap4.W.Jun_-3|+|-",428.5125,-0.29510935223401,0.280796069325639,-1.05097394327045,0.293270557377848,0.999999953144169
"Tfap4.W.Hivep2_-4|-|-",961.0125,-0.00600969517701482,0.895773339989513,-0.00670894623531124,0.994647075535438,0.999999953144169
"Tfap4.W.Arid3a_-1|-|-",331.025,0.338374271937449,0.283325777206739,1.19429398649647,0.23236298911522,0.999999953144169
"Tfap4.W.Arid3a_-1|+|+",447.70625,-0.089430732426221,0.668572342785009,-0.133763733111794,0.893589406192012,0.999999953144169
"Terf2.W.Nfatc2_-2|+|-",477.625,-0.236007098331305,0.512859347617844,-0.460178993378054,0.645387747819393,0.999999953144169
"Terf2.W.Hivep2_-5|+|+",263.65,0.169455314825758,0.279547988606844,0.606176119063692,0.544397808939359,0.999999953144169
"Tef:Nfil3.W.Ybx1_-4|+|+",1358.53125,-0.0224558139682456,0.242674863512537,-0.0925345692718832,0.926273326726135,0.999999953144169
"Tef:Nfil3.W.Pax7(Paired,Homeobox),longest-Myoblast-Pax7-ChIP-Seq(GSE25064)-Homer_-3|-|-",657.3125,0.142343601628225,0.349160139359646,0.407674260553568,0.683512836842869,0.999999953144169
"Tef:Nfil3.W.Pax7(Paired,Homeobox),longest-Myoblast-Pax7-ChIP-Seq(GSE25064)-Homer_-3|-|+",613.125,-0.120401525575275,0.382156258279471,-0.315058364129224,0.7527173404068,0.999999953144169
"Tef:Nfil3.W.Pax7(Paired,Homeobox),longest-Myoblast-Pax7-ChIP-Seq(GSE25064)-Homer_-3|+|-",868.4875,0.176214002288554,0.391835249385056,0.449714523042792,0.652916298075935,0.999999953144169
"Tef:Nfil3.W.Pax7(Paired,Homeobox),longest-Myoblast-Pax7-ChIP-Seq(GSE25064)-Homer_-3|+|+",807.73125,0.0775386803686237,0.379733948923487,0.204192120795202,0.838203368343407,0.999999953144169
"Tef:Nfil3.W.Hmbox1_-3|-|-",646.1625,-0.0808004092571086,0.202134970823074,-0.399734934178373,0.68935175878192,0.999999953144169
"Tef:Nfil3.W.Hmbox1_-3|+|+",642.43125,0.0570112992299317,0.309475124671843,0.1842193271281,0.853841398095025,0.999999953144169
"Tef:Nfil3.W.Bptf_-5|-|-",679.5,-0.0678414290943642,0.288278629376049,-0.235332841845406,0.813950406676832,0.999999953144169
"Tcf3.W.Rbpj_-3|-|+",1192.85,0.0242981687631067,0.915070599940111,0.0265533268850479,0.97881599986925,0.999999953144169
"Tcf3.W.Rbpj_-3|+|-",1080.65625,-0.288251121587203,0.914079588353481,-0.315345759012545,0.752499145300709,0.999999953144169
"Tcf3.W.NF1-halfsite(CTF)-LNCaP-NF1-ChIP-Seq(Unpublished)-Homer_-5|-|-",1069.625,0.25621579165071,0.722366067628897,0.354689683157067,0.722822080732586,0.999999953144169
"Tcf3.W.NF1-halfsite(CTF)-LNCaP-NF1-ChIP-Seq(Unpublished)-Homer_-5|+|+",816.78125,0.0196065646434759,0.170102491548946,0.115263241972174,0.908236472785529,0.999999953144169
"Tcf3.W.Hic1_-5|-|+",981.7125,-0.0395941785380019,0.291852315479084,-0.135665117040469,0.89208602527594,0.999999953144169
"Tcf3.W.Hic1_-5|+|-",585.05625,-0.166339131380459,0.467910002789257,-0.355493856487136,0.72221964657829,0.999999953144169
"Tcf3.W.Cxxc1_-3|+|-",728.09375,-0.0266414241862879,0.471978433388619,-0.056446274451595,0.954986294011069,0.999999953144169
"Tcf3.W.Creb3_-3|-|+",909.5875,-0.0267360137568031,0.169277794124107,-0.157941647899791,0.874502779639169,0.999999953144169
